"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","split_categories","X","ByAppointmentOnly","BusinessAcceptsCreditCards","BikeParking","RestaurantsPriceRange2","CoatCheck","RestaurantsTakeOut","RestaurantsDelivery","Caters","WiFi","BusinessParking","WheelchairAccessible","HappyHour","OutdoorSeating","HasTV","RestaurantsReservations","DogsAllowed","Alcohol","GoodForKids","RestaurantsAttire","Ambience","RestaurantsTableService","RestaurantsGoodForGroups","DriveThru","NoiseLevel","GoodForMeal","BusinessAcceptsBitcoin","Smoking","Music","GoodForDancing","AcceptsInsurance","BestNights","BYOB","Corkage","BYOBCorkage","HairSpecializesIn","Open24Hours","RestaurantsCounterService","AgesAllowed","DietaryRestrictions"
"11",2331,"Zk_GdMMPgEfKUECCxAxvwQ","Pho Nam Giang","427 Franklin Mills Cir","Philadelphia","PA",19154,40.0860776,-74.9648083509,4.5,23,1,"{'OutdoorSeating': 'False', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}"", 'DogsAllowed': 'False', 'HasTV': 'False', 'Alcohol': ""u'none'""}","Chinese, Restaurants, Vietnamese, Asian Fusion","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}","['Chinese', 'Restaurants', 'Vietnamese', 'Asian Fusion']",5874,"","True","",1,"","True","True","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","","False","","u'none'","True","u'casual'","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"12",2526,"5YGfTrvNftNIS7qAF9qikA","Z Dog Day Care","2617 Washington Ave","Philadelphia","PA",19146,39.9405185,-75.1870153,4,33,1,"{'RestaurantsDelivery': 'False', 'ByAppointmentOnly': 'True', 'RestaurantsTakeOut': 'False'}","Pet Training, Pet Services, Pets, Dog Walkers, Pet Sitting","{'Monday': '10:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}","['Pet Training', 'Pet Services', 'Pets', 'Dog Walkers', 'Pet Sitting']",6696,"","True","",2,"","True","False","","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","","True","","u'none'","True","'casual'","","","True","","","","","","","",NA,"","","False","'yes_free'",NA,NA,NA,NA,NA
"13",2545,"CB7nXPd5h_YLzcgfDo2DCg","Mike's Breakfast","6201 N Front St, Ste 16","Philadelphia","PA",19120,40.045729,-75.11891,3,15,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False'}","Restaurants, Breakfast & Brunch","","['Restaurants', 'Breakfast & Brunch']",6729,"","True","True",1,"","True","False","True","u'free'","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}","True","","False","False","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","False","","u'loud'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","","","",NA,"","","","",NA,NA,NA,NA,NA
"14",2564,"i5DH8fyS7JTu61qrIgRRWA","Urban Princess Boutique","620 S 4th St","Philadelphia","PA",19147,39.9411303,-75.1493963,5,18,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Fashion, Women's Clothing, Flowers & Gifts, Shopping, Jewelry, Accessories, Gift Shops","{'Monday': '0:0-0:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '9:30-20:0', 'Saturday': '12:0-17:0'}","['Fashion', ""Women's Clothing"", 'Flowers & Gifts', 'Shopping', 'Jewelry', 'Accessories', 'Gift Shops']",6750,"","True","",1,"","","True","","","","","","","","False","","","True","'casual'","","","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"15",2675,"Sv1VsMRwedFaRgodPlmBVA","In Style Hair Studio","137 N 11th St","Philadelphia","PA",19107,39.955075,-75.157486,4.5,42,1,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'True', 'HairSpecializesIn': ""{'straightperms': True, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': True, 'perms': True, 'asian': True}"", 'RestaurantsPriceRange2': '1'}","Hair Salons, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-19:0', 'Sunday': '9:30-19:0'}","['Hair Salons', 'Beauty & Spas']",6945,"","True","True",3,"","True","False","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'full_bar'","False","u'casual'","{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"16",3277,"fr2qDm_mY1afIGMvqsKUCg","George's Wings","3818 Morrell Ave","Philadelphia","PA",19114,40.0643044322,-74.9868814021,3.5,50,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'Corkage': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""'average'"", 'DogsAllowed': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","American (Traditional), Fast Food, Restaurants, Chicken Wings, Food, Seafood, Sandwiches, Wraps, Burgers","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}","['American (Traditional)', 'Fast Food', 'Restaurants', 'Chicken Wings', 'Food', 'Seafood', 'Sandwiches', 'Wraps', 'Burgers']",8374,"","True","True",2,"","True","False","True","u'free'","{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}","True","True","True","True","True","False","u'full_bar'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","True","","u'average'","{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","","","",NA,"","","False","'yes_free'",NA,NA,NA,NA,NA
"17",3288,"GOSVLhjUT6TnrPhkkmDOpw","Vineyards Cafe","847 N 16th St","Philadelphia","PA",19130,39.969939,-75.163026,4.5,192,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': False, u'latenight': False, u'dessert': None}"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True'}","Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}","['Coffee & Tea', 'Cafes', 'Food', 'Creperies', 'Internet Cafes', 'Restaurants', 'Breakfast & Brunch']",8499,"","True","False",2,"","","False","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"18",3397,"5Eq-hxUIIjZTHFnpZJhgQQ","Tom's Corner Grill & Pizza","7375 Crabtree St","Philadelphia","PA",19136,40.0406177,-75.0438084,3.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'NoiseLevel': ""u'average'""}","Restaurants, Pizza","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-22:0'}","['Restaurants', 'Pizza']",8710,"","False","True",2,"","False","False","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","False","False","True","","'full_bar'","True","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"19",4184,"8LonS_bxNmCDk3FWiG9lzA","Tomo Sushi & Ramen","228 Arch St","Philadelphia","PA",19106,39.951923,-75.144335,4.5,193,1,"{'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': True, u'classy': None, u'upscale': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Corkage': 'False', 'BYOB': 'True', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'True'}","Japanese, Restaurants, Ramen, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '15:0-21:30', 'Wednesday': '15:0-21:30', 'Thursday': '15:0-21:30', 'Friday': '15:0-22:30', 'Saturday': '15:0-22:30', 'Sunday': '15:0-21:30'}","['Japanese', 'Restaurants', 'Ramen', 'Sushi Bars']",10846,"","False","True",2,"","True","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"20",4395,"4i4AA184MUz3wobkhdAA3A","Rite Aid","6201 Germantown Ave","Philadelphia","PA",19144,40.0428585375,-75.1798537374,2,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Shopping, Food, Drugstores, Convenience Stores","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-20:0'}","['Shopping', 'Food', 'Drugstores', 'Convenience Stores']",11203,"","True","",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","True","","u'none'","True","","{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}","True","True","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"21",4412,"I5KZm-NnxYeEQsmp6nK5_w","Las Cazuelas Restaurant BYOB","426 W Girard Ave","Philadelphia","PA",19123,39.9698623,-75.1439919,4,338,1,"{'RestaurantsReservations': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'Caters': 'True', 'DriveThru': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': False}"", 'HasTV': 'True', 'HappyHour': 'False', 'BYOB': 'True', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': False}"", 'RestaurantsDelivery': 'True'}","Food, Tacos, Mexican, Latin American, Restaurants, Spanish","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}","['Food', 'Tacos', 'Mexican', 'Latin American', 'Restaurants', 'Spanish']",11378,"","","",NA,"","None","None","","","","","","True","","","","","","","","","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"22",4454,"BOUtTh0u4TScrrPMBmsyPg","Fox Philadelphia WTXF","330 Market St, Fl 3","Philadelphia","PA",19106,39.9501059,-75.1468309,2,9,1,"","Television Stations, Mass Media","","['Television Stations', 'Mass Media']",11519,"","True","",1,"","True","False","False","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","False","True","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"23",4806,"hBoXl-5Evn7ScoY65u2TwQ","Hollywood Nails","2122 S Broad St","Philadelphia","PA",19145,39.9238055,-75.170168,2,5,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False'}","Nail Salons, Beauty & Spas","","['Nail Salons', 'Beauty & Spas']",12245,"","True","True",2,"","True","True","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","True","True","True","True","","'full_bar'","True","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","False","False","'yes_free'",NA,NA,NA,NA,NA
"24",4867,"gBaiZpCFNEx0gIJQrHWT5w","Elite Flooring Installations","1344 W Hunting Park Ave","Philadelphia","PA",19140,40.0165613,-75.1488018,4.5,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Carpet Cleaning, Carpeting, Local Services, Flooring, Home Services, Contractors","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","['Carpet Cleaning', 'Carpeting', 'Local Services', 'Flooring', 'Home Services', 'Contractors']",12432,"","True","",NA,"","True","True","","","","","","","","False","","","","","","","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"25",5245,"Pd-r2emx-k0GB3f2Iv4-zA","Roosevelt Inn","7600 Roosevelt Blvd, Ste 1","Philadelphia","PA",19152,40.0507104,-75.0519427,2,12,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Hotels & Travel', 'Event Planning & Services', 'Hotels']",13772,"","True","False",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","True","True","u'none'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","True","","u'very_loud'","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","False","","","",NA,"","True","False","",NA,NA,NA,NA,NA
"26",5339,"UtfuLzO7c2N0m8oogeu_SQ","Philadelphia Training Academy","831-33 Ellsworth St","Philadelphia","PA",19147,39.9352289563,-75.1583170242,4,112,1,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'False'}","Gun/Rifle Ranges, Specialty Schools, Education, Active Life","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}","['Gun/Rifle Ranges', 'Specialty Schools', 'Education', 'Active Life']",13907,"","True","True",3,"","True","False","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}","","","True","True","True","","'none'","False","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","'yes_free'",NA,NA,NA,NA,NA
"27",5405,"xYOETY4C57qgs0ldtDYX_Q","Moon Flower House","6414 Frankford Ave, Unit 11","Philadelphia","PA",19135,40.0295791831,-75.0583349168,4.5,8,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Juice Bars & Smoothies, Food, Burgers, Restaurants, Sandwiches","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:30'}","['Juice Bars & Smoothies', 'Food', 'Burgers', 'Restaurants', 'Sandwiches']",13992,"","True","False",2,"","True","True","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","True","True","","","True","'casual'","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"28",5781,"vA5MHe9LqNQcp8k_CaFkHg","Dagwood's Pub","4625 Linden Ave","Philadelphia","PA",19114,40.0506387,-74.9997615712,4,123,1,"{'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_free'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'loud'"", 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Corkage': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'GoodForDancing': 'False', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'WiFi': ""'free'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}""}","Restaurants, Pubs, Nightlife, Bars, Seafood","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-1:0'}","['Restaurants', 'Pubs', 'Nightlife', 'Bars', 'Seafood']",14659,"","True","",1,"","True","True","True","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","False","True","False","","'none'","False","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"29",5911,"5KG0RjpG933SOPvBExKouw","Paper Moon","520 S 4th St","Philadelphia","PA",19147,39.9420437,-75.149205,2.5,16,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Cards & Stationery, Arts & Crafts, Gift Shops, Flowers & Gifts, Shopping, Event Planning & Services","{'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}","['Cards & Stationery', 'Arts & Crafts', 'Gift Shops', 'Flowers & Gifts', 'Shopping', 'Event Planning & Services']",15086,"","True","",1,"","True","True","False","'no'","None","","","False","True","False","","'none'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","False","True","","'quiet'","None","","","","",NA,"","","","",NA,NA,NA,NA,NA
"30",6084,"7T1VAYHIS3cgsDj3iS6JWQ","The Frosted Fox Cake Shop","6511 Germantown Ave","Philadelphia","PA",19119,40.0487762,-75.1834594,5,104,1,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","Bakeries, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-17:0'}","['Bakeries', 'Food']",15603,"","True","",2,"","True","True","True","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","'full_bar'","False","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
